transaction_id,transaction_date,customer_id,product_id,category,quantity,unit_price,total_amount,discount_applied,payment_method,store_location,salesperson_id,profit,profit_margin_pct,data_quality_flag,is_outlier
20832,2024-05-06,531,P186,Clothing,4,3940.69,14974.62,5.0,Debit Card,Store A (Mumbai),EMP047,7149.97,47.75,CLEAN,0
20833,2024-03-28,985,P323,Clothing,2,3746.51,7493.02,0.0,Unknown,Store A (Mumbai),EMP046,2467.58,32.93,CLEAN,0
20834,2024-05-15,1442,P301,Clothing,1,3865.59,3479.03,10.0,UPI,Store A (Mumbai),EMP038,2032.62,58.42,CLEAN,0
20835,2024-02-10,431,P235,Home & Garden,3,6749.09,19234.91,5.0,Net Banking,Store A (Mumbai),EMP026,10723.35,55.75,CLEAN,0
20836,2024-05-24,429,P064,Electronics,2,25442.68,48341.09,5.0,Cash,Online,ONLINE,23646.13,48.92,CLEAN,0
20837,2024-03-03,91,P127,Books,3,485.19,1455.57,0.0,UPI,Store B (Delhi),EMP023,705.78,48.49,CLEAN,0
20838,2024-02-23,1572,P190,Food,1,696.91,662.06,5.0,Cash,Store B (Delhi),EMP009,244.67,36.96,CLEAN,0
20839,2024-06-08,1256,P100,Books,1,963.49,963.49,0.0,Cash,Store A (Mumbai),EMP017,481.26,49.95,CLEAN,0
20840,2024-06-29,738,P185,Clothing,3,1212.42,3637.26,0.0,Net Banking,Store A (Mumbai),EMP048,1772.34,48.73,CLEAN,0
20841,2024-04-07,446,P345,Electronics,1,88717.18,88717.18,0.0,Credit Card,Online,ONLINE,42547.58,47.96,CLEAN,1
20842,2024-03-26,1648,P215,Clothing,1,2946.5,2946.5,0.0,Credit Card,Store A (Mumbai),EMP046,1211.45,41.11,CLEAN,0
20843,2024-04-20,2495,P073,Clothing,1,762.22,762.22,0.0,Cash,Store C (Bangalore),EMP007,431.54,56.62,CLEAN,0
20844,2024-02-14,1121,P227,Home & Garden,3,5352.49,16057.47,0.0,Net Banking,Store C (Bangalore),EMP027,5112.48,31.84,CLEAN,0
20845,2024-04-13,4,P040,Home & Garden,6,2901.32,14796.73,15.0,Net Banking,Store C (Bangalore),EMP026,7617.92,51.48,CLEAN,0
20846,2024-03-06,1262,P141,Food,1,326.4,326.4,0.0,Cash,Store A (Mumbai),EMP022,192.12,58.86,CLEAN,0
20847,2024-04-29,863,P342,Home & Garden,3,5958.97,17876.91,0.0,Net Banking,Store C (Bangalore),EMP015,6555.42,36.67,CLEAN,0
20848,2024-03-22,133,P383,Food,3,667.82,2003.46,0.0,Net Banking,Online,ONLINE,709.05,35.39,CLEAN,0
20849,2024-04-10,926,P283,Electronics,1,111307.19,105741.83,5.0,UPI,Store B (Delhi),EMP004,42626.37,40.31,CLEAN,1
20850,2024-02-23,93,P048,Clothing,2,2062.94,4125.88,0.0,Credit Card,Store B (Delhi),EMP028,1237.84,30.0,CLEAN,0
20851,2024-03-06,559,P215,Clothing,4,2946.5,11786.0,0.0,Debit Card,Store A (Mumbai),EMP033,4845.8,41.11,CLEAN,0
20852,2024-06-29,2250,P165,Books,3,711.4,2134.2,0.0,Net Banking,Store C (Bangalore),EMP035,993.66,46.56,CLEAN,0
20853,2024-01-22,51,P348,Electronics,1,106906.11,106906.11,0.0,Cash,Store C (Bangalore),EMP034,32221.35,30.14,CLEAN,1
20854,2024-04-27,1846,P132,Clothing,1,824.3,783.08,5.0,Credit Card,Store A (Mumbai),EMP015,258.38,33.0,CLEAN,0
20855,2024-03-31,1612,P005,Clothing,3,3830.91,11492.73,0.0,UPI,Store C (Bangalore),EMP004,3560.94,30.98,NEEDS_VALIDATION,0
20856,2024-05-04,1744,P305,Electronics,2,79903.83,159807.66,0.0,Credit Card,Online,ONLINE,70713.44,44.25,CLEAN,1
20857,2024-01-10,652,P032,Books,1,1610.92,1369.28,15.0,Net Banking,Store C (Bangalore),EMP001,430.73,31.46,CLEAN,0
20858,2024-03-22,562,P295,Clothing,1,4915.01,4915.01,0.0,Debit Card,Store A (Mumbai),EMP027,2329.22,47.39,CLEAN,0
20859,2024-06-24,642,P101,Home & Garden,3,6252.94,18758.82,0.0,Debit Card,Store C (Bangalore),EMP039,6845.49,36.49,CLEAN,0
20860,2024-01-15,1562,P224,Books,1,1225.56,1225.56,0.0,Credit Card,Online,ONLINE,618.59,50.47,CLEAN,0
20861,2024-05-05,214,P297,Clothing,4,3540.57,12746.05,10.0,UPI,Store A (Mumbai),EMP030,3846.28,30.18,CLEAN,0
20862,2024-04-18,1101,P069,Clothing,3,4862.27,13128.13,10.0,Net Banking,Store C (Bangalore),EMP001,6600.31,50.28,CLEAN,0
20863,2024-04-28,1824,P302,Food,7,276.08,1739.3,10.0,Cash,Store B (Delhi),EMP024,622.12,35.77,CLEAN,0
20864,2024-01-17,11,P040,Home & Garden,3,2901.32,7833.56,10.0,Cash,Store B (Delhi),EMP049,4033.02,51.48,CLEAN,0
20865,2024-02-24,460,P241,Food,1,907.42,862.05,5.0,Debit Card,Online,ONLINE,300.87,34.9,CLEAN,0
20866,2024-03-29,1031,P083,Clothing,3,3804.29,10271.58,10.0,Credit Card,Store C (Bangalore),EMP034,4834.03,47.06,CLEAN,0
20867,2024-03-31,799,P176,Books,4,666.56,2532.93,5.0,Debit Card,Online,ONLINE,773.57,30.54,CLEAN,0
20868,2024-02-03,2380,P324,Clothing,3,4797.84,14393.52,0.0,Credit Card,Online,ONLINE,5386.83,37.43,CLEAN,0
20869,2024-01-17,1577,P176,Books,4,666.56,2666.24,0.0,UPI,Store B (Delhi),EMP008,814.28,30.54,CLEAN,0
20870,2024-03-17,648,P118,Home & Garden,4,7304.32,29217.28,0.0,Credit Card,Store B (Delhi),EMP024,13888.6,47.54,NEEDS_VALIDATION,0
20871,2024-04-26,533,P243,Food,5,196.35,932.66,5.0,Credit Card,Store C (Bangalore),EMP045,330.55,35.44,CLEAN,0
20872,2024-04-23,1306,P295,Clothing,1,4915.01,4915.01,0.0,Debit Card,Online,ONLINE,2329.22,47.39,CLEAN,0
20873,2024-01-14,244,P290,Books,2,1107.17,2214.34,0.0,Cash,Store B (Delhi),EMP028,681.28,30.77,CLEAN,0
20874,2024-04-21,2228,P147,Books,2,1110.49,2109.93,5.0,Net Banking,Store B (Delhi),EMP024,1149.58,54.48,CLEAN,0
20875,2024-05-06,211,P344,Food,5,928.26,4409.23,5.0,UPI,Store A (Mumbai),EMP005,1334.37,30.26,CLEAN,0
20876,2024-06-30,1632,P033,Food,1,208.26,197.85,5.0,Net Banking,Store C (Bangalore),EMP008,93.2,47.11,CLEAN,0
20877,2024-03-16,827,P296,Books,1,1081.06,1081.06,0.0,UPI,Store A (Mumbai),EMP042,427.94,39.59,CLEAN,0
20878,2024-04-03,2026,P062,Home & Garden,4,7097.7,24132.18,15.0,UPI,Online,ONLINE,10646.25,44.12,CLEAN,0
20879,2024-03-31,55,P035,Electronics,2,135575.06,257592.61,5.0,Credit Card,Online,ONLINE,145059.81,56.31,CLEAN,1
20880,2024-01-30,722,P015,Food,8,604.24,4350.53,10.0,Credit Card,Store B (Delhi),EMP036,2074.82,47.69,CLEAN,0
20881,2024-01-19,1256,P355,Food,7,691.82,4358.47,10.0,Credit Card,Online,ONLINE,1390.28,31.9,CLEAN,0
20882,2024-03-05,146,P017,Clothing,3,2078.55,5923.87,5.0,Credit Card,Store A (Mumbai),EMP042,2401.58,40.54,CLEAN,0
20883,2024-06-03,1024,P140,Electronics,1,48191.25,45781.69,5.0,Debit Card,Store C (Bangalore),EMP039,23196.76,50.67,CLEAN,0
20884,2024-04-18,977,P327,Books,4,1015.98,4063.92,0.0,Credit Card,Store C (Bangalore),EMP006,1424.52,35.05,CLEAN,0
20885,2024-03-23,380,P176,Books,2,666.56,1266.46,5.0,Cash,Store B (Delhi),EMP035,386.78,30.54,CLEAN,0
20886,2024-03-22,1875,P155,Electronics,2,56042.13,100875.83,10.0,UPI,Store C (Bangalore),EMP008,57401.14,56.9,CLEAN,1
20887,2024-06-22,77,P375,Clothing,1,4805.8,4084.93,15.0,Cash,Store A (Mumbai),EMP042,1331.11,32.59,CLEAN,0
20888,2024-04-27,825,P306,Home & Garden,3,2168.93,6181.45,5.0,Net Banking,Store B (Delhi),EMP012,2817.34,45.58,CLEAN,0
20889,2024-05-31,2288,P390,Home & Garden,1,2580.46,2580.46,0.0,Credit Card,Store C (Bangalore),EMP033,1343.97,52.08,CLEAN,0
20890,2024-05-05,1590,P148,Food,6,91.01,546.06,0.0,UPI,Online,ONLINE,269.64,49.38,CLEAN,0
20891,2024-01-01,910,P294,Clothing,3,3684.66,10501.28,5.0,Debit Card,Store C (Bangalore),EMP013,4235.73,40.34,CLEAN,0
20892,2024-06-19,632,P101,Home & Garden,3,6252.94,15945.0,15.0,Net Banking,Store C (Bangalore),EMP048,5818.67,36.49,CLEAN,0
20893,2024-04-23,1175,P388,Books,4,1500.89,6003.56,0.0,UPI,Store B (Delhi),EMP043,3482.32,58.0,CLEAN,0
20894,2024-06-23,981,P206,Clothing,4,3652.98,14611.92,0.0,Debit Card,Store C (Bangalore),EMP038,4686.56,32.07,CLEAN,0
20895,2024-05-12,177,P270,Books,1,1676.82,1425.3,15.0,Net Banking,Store A (Mumbai),EMP024,607.15,42.6,CLEAN,0
20896,2024-06-21,188,P349,Home & Garden,5,825.21,4126.05,0.0,Net Banking,Store C (Bangalore),EMP036,1408.35,34.13,CLEAN,0
20897,2024-05-21,1561,P349,Home & Garden,5,825.21,4126.05,0.0,UPI,Online,ONLINE,1408.35,34.13,CLEAN,0
20898,2024-04-11,1904,P161,Electronics,2,41134.55,74042.19,10.0,UPI,Online,ONLINE,22553.05,30.46,CLEAN,0
20899,2024-05-06,227,P181,Home & Garden,4,6632.96,26531.84,0.0,Credit Card,Online,ONLINE,8002.0,30.16,CLEAN,0
20900,2024-02-28,889,P186,Clothing,2,3940.69,7881.38,0.0,UPI,Store B (Delhi),EMP044,3763.14,47.75,CLEAN,0
20901,2024-02-09,2386,P125,Books,4,1377.54,4959.14,10.0,Debit Card,Online,ONLINE,2968.99,59.87,CLEAN,0
20902,2024-03-09,1583,P094,Clothing,3,4537.63,12932.25,5.0,Credit Card,Store C (Bangalore),EMP020,5291.2,40.91,CLEAN,0
20903,2024-02-04,157,P095,Food,7,475.61,3329.27,0.0,Net Banking,Store B (Delhi),EMP050,1617.98,48.6,CLEAN,0
20904,2024-03-07,1140,P380,Clothing,3,623.13,1869.39,0.0,UPI,Online,ONLINE,590.85,31.61,CLEAN,0
20905,2024-01-18,1300,P353,Food,6,138.36,830.16,0.0,Cash,Store A (Mumbai),EMP018,326.28,39.3,CLEAN,0
20906,2024-06-04,1646,P059,Books,3,1592.75,4778.25,0.0,Credit Card,Store C (Bangalore),EMP021,2608.23,54.59,CLEAN,0
20907,2024-03-24,731,P381,Home & Garden,6,427.5,2436.75,5.0,Debit Card,Store C (Bangalore),EMP025,1162.57,47.71,CLEAN,0
20908,2024-04-17,2350,P288,Electronics,1,34098.36,32393.44,5.0,Cash,Store B (Delhi),EMP020,15329.93,47.32,CLEAN,0
20909,2024-05-12,739,P069,Clothing,2,4862.27,8752.09,10.0,Net Banking,Store B (Delhi),EMP024,4400.21,50.28,CLEAN,0
20910,2024-05-26,2129,P399,Home & Garden,3,7455.42,20129.63,10.0,UPI,Store C (Bangalore),EMP042,8556.3,42.51,CLEAN,0
20911,2024-01-31,45,P265,Food,3,780.64,2341.92,0.0,Debit Card,Store A (Mumbai),EMP017,753.12,32.16,CLEAN,0
20912,2024-05-21,1396,P247,Books,3,1833.34,5500.02,0.0,Debit Card,Online,ONLINE,3263.58,59.34,CLEAN,0
20913,2024-04-27,341,P293,Home & Garden,3,6717.57,20152.71,0.0,Cash,Store B (Delhi),EMP029,10745.28,53.32,CLEAN,0
20914,2024-04-02,481,P280,Food,10,999.32,9993.2,0.0,Cash,Store C (Bangalore),EMP017,5826.3,58.3,CLEAN,0
20915,2024-03-31,1882,P117,Home & Garden,6,723.24,3905.5,10.0,Debit Card,Store B (Delhi),EMP034,1254.47,32.12,CLEAN,0
20916,2024-04-24,2342,P123,Clothing,1,4174.87,4174.87,0.0,UPI,Store C (Bangalore),EMP050,1686.53,40.4,CLEAN,0
20917,2024-02-08,188,P385,Home & Garden,6,2970.2,16039.08,10.0,Debit Card,Store C (Bangalore),EMP014,5136.32,32.02,CLEAN,0
20918,2024-01-26,2198,P034,Books,1,564.59,479.9,15.0,Credit Card,Store A (Mumbai),EMP011,209.72,43.7,CLEAN,0
20919,2024-05-18,518,P391,Home & Garden,3,6905.17,18643.96,10.0,Cash,Store A (Mumbai),EMP002,5823.5,31.24,CLEAN,0
20920,2024-04-26,244,P039,Books,3,656.74,1871.71,5.0,Debit Card,Store B (Delhi),EMP028,854.37,45.65,CLEAN,0
20921,2024-01-19,1374,P238,Clothing,4,494.23,1878.07,5.0,Debit Card,Online,ONLINE,969.87,51.64,CLEAN,0
20922,2024-06-06,1433,P369,Home & Garden,2,5201.38,9882.62,5.0,Cash,Online,ONLINE,4441.0,44.94,CLEAN,0
20923,2024-03-16,1673,P327,Books,2,1015.98,1828.76,10.0,Net Banking,Store A (Mumbai),EMP042,641.03,35.05,CLEAN,0
20924,2024-03-10,871,P315,Clothing,2,2549.9,4844.81,5.0,Credit Card,Store C (Bangalore),EMP005,2611.8,53.91,CLEAN,0
20925,2024-06-23,1917,P099,Clothing,1,1365.28,1228.75,10.0,Debit Card,Store A (Mumbai),EMP029,625.54,50.91,CLEAN,0
20926,2024-05-02,863,P088,Electronics,2,7636.87,14510.05,5.0,Debit Card,Store C (Bangalore),EMP040,5808.07,40.03,CLEAN,0
20927,2024-02-03,1952,P027,Clothing,1,1827.46,1827.46,0.0,Net Banking,Store C (Bangalore),EMP023,706.46,38.66,CLEAN,0
20928,2024-05-11,2104,P178,Electronics,1,44173.41,44173.41,0.0,Cash,Online,ONLINE,24120.21,54.6,CLEAN,0
20929,2024-05-12,1275,P352,Home & Garden,2,1519.52,2735.14,10.0,Debit Card,Store B (Delhi),EMP045,1404.14,51.34,CLEAN,0
20930,2024-02-22,308,P186,Clothing,3,3940.69,11822.07,0.0,Cash,Online,ONLINE,5644.71,47.75,CLEAN,0
20931,2024-04-13,702,P252,Books,1,1978.66,1978.66,0.0,Net Banking,Store B (Delhi),EMP017,788.62,39.86,CLEAN,0
20932,2024-05-06,1758,P400,Food,6,471.08,2543.83,10.0,Credit Card,Store C (Bangalore),EMP045,1366.25,53.71,CLEAN,0
20933,2024-05-05,1910,P311,Food,7,402.57,2817.99,0.0,Cash,Store A (Mumbai),EMP022,1197.0,42.48,CLEAN,0
20934,2024-06-16,827,P180,Food,5,361.99,1809.95,0.0,UPI,Store C (Bangalore),EMP030,694.75,38.39,CLEAN,0
20935,2024-04-16,410,P214,Home & Garden,4,3487.8,12556.08,10.0,Debit Card,Online,ONLINE,7392.13,58.87,CLEAN,0
20936,2024-05-19,1309,P184,Food,7,584.3,3681.09,10.0,Cash,Store C (Bangalore),EMP026,2206.83,59.95,CLEAN,0
20937,2024-05-13,152,P391,Home & Garden,1,6905.17,6214.65,10.0,Cash,Store A (Mumbai),EMP005,1941.17,31.24,CLEAN,0
20938,2024-03-14,1857,P073,Clothing,4,762.22,3048.88,0.0,Cash,Store A (Mumbai),EMP025,1726.16,56.62,CLEAN,0
20939,2024-02-20,2382,P089,Home & Garden,1,3874.96,3681.21,5.0,Cash,Store B (Delhi),EMP037,1260.28,34.24,CLEAN,0
20940,2024-03-07,1056,P109,Electronics,1,27155.56,24440.0,10.0,Cash,Store B (Delhi),EMP050,13107.06,53.63,CLEAN,0
20941,2024-05-05,891,P014,Books,2,1532.98,2759.36,10.0,UPI,Store A (Mumbai),EMP042,1137.62,41.23,CLEAN,0
20942,2024-02-10,2021,P368,Books,2,1050.5,1890.9,10.0,Cash,Store B (Delhi),EMP003,857.02,45.32,CLEAN,0
20943,2024-01-21,778,P310,Home & Garden,1,3899.26,3899.26,0.0,Credit Card,Store C (Bangalore),EMP041,2208.77,56.65,NEEDS_VALIDATION,0
20944,2024-04-03,2259,P193,Clothing,4,2728.94,10369.97,5.0,UPI,Store C (Bangalore),EMP038,4508.85,43.48,CLEAN,0
20945,2024-02-01,404,P300,Clothing,3,1699.25,5097.75,0.0,Net Banking,Store C (Bangalore),EMP001,2987.67,58.61,CLEAN,0
20946,2024-06-08,729,P160,Food,7,899.78,5668.61,10.0,Net Banking,Store A (Mumbai),EMP043,2257.54,39.83,CLEAN,0
20947,2024-04-28,1801,P054,Home & Garden,3,1383.24,4149.72,0.0,UPI,Store B (Delhi),EMP018,1798.62,43.34,CLEAN,0
20948,2024-03-09,2408,P077,Electronics,1,140321.04,133304.99,5.0,Debit Card,Online,ONLINE,44709.48,33.54,CLEAN,1
20949,2024-04-01,273,P160,Food,6,899.78,4588.88,15.0,Debit Card,Store B (Delhi),EMP015,1827.53,39.83,CLEAN,0
20950,2024-03-10,239,P120,Clothing,1,1695.72,1610.93,5.0,Debit Card,Store B (Delhi),EMP033,713.98,44.32,CLEAN,0
20951,2024-01-13,723,P205,Home & Garden,3,7083.13,21249.39,0.0,Credit Card,Store B (Delhi),EMP027,10183.5,47.92,CLEAN,0
20952,2024-03-26,166,P009,Clothing,3,696.53,2089.59,0.0,Credit Card,Store A (Mumbai),EMP029,1108.92,53.07,CLEAN,0
20953,2024-06-27,1843,P066,Electronics,2,118574.68,213434.42,10.0,Cash,Store A (Mumbai),EMP037,64188.54,30.07,CLEAN,1
20954,2024-06-27,113,P345,Electronics,2,88717.18,159690.92,10.0,Debit Card,Store A (Mumbai),EMP025,76585.64,47.96,CLEAN,1
20955,2024-03-31,2417,P307,Home & Garden,4,5033.85,20135.4,0.0,UPI,Store A (Mumbai),EMP002,12069.0,59.94,CLEAN,0
20956,2024-06-16,1568,P297,Clothing,2,3540.57,6727.08,5.0,Debit Card,Store A (Mumbai),EMP024,2029.98,30.18,CLEAN,0
20957,2024-04-27,1766,P359,Food,3,215.87,647.61,0.0,Net Banking,Store A (Mumbai),EMP031,207.06,31.97,CLEAN,0
20958,2024-06-15,1031,P347,Clothing,3,2815.31,8445.93,0.0,Debit Card,Store B (Delhi),EMP028,3283.98,38.88,CLEAN,0
20959,2024-04-25,1311,P363,Books,2,1367.13,2734.26,0.0,Cash,Store A (Mumbai),EMP035,1632.16,59.69,NEEDS_VALIDATION,0
20960,2024-03-30,197,P055,Books,1,307.49,307.49,0.0,Net Banking,Store B (Delhi),EMP023,173.42,56.4,CLEAN,0
20961,2024-03-03,1173,P022,Electronics,2,132394.19,264788.38,0.0,Credit Card,Store C (Bangalore),EMP001,156096.26,58.95,CLEAN,1
20962,2024-06-02,1076,P330,Home & Garden,5,2925.68,13165.56,10.0,Net Banking,Store C (Bangalore),EMP045,4839.48,36.76,CLEAN,0
20963,2024-06-29,1731,P018,Food,5,139.48,662.53,5.0,UPI,Store B (Delhi),EMP027,220.83,33.33,CLEAN,0
20964,2024-03-28,559,P226,Electronics,2,27981.06,55962.12,0.0,Credit Card,Online,ONLINE,28229.1,50.44,CLEAN,0
20965,2024-01-26,1205,P309,Clothing,1,3880.81,3298.69,15.0,Debit Card,Online,ONLINE,1372.7,41.61,CLEAN,0
20966,2024-05-09,2080,P220,Clothing,3,4104.42,12313.26,0.0,Credit Card,Store B (Delhi),EMP049,4012.44,32.59,CLEAN,0
20967,2024-02-27,1913,P331,Books,3,160.52,457.48,5.0,UPI,Store C (Bangalore),EMP010,166.18,36.33,CLEAN,0
20968,2024-06-04,860,P373,Electronics,1,101604.99,101604.99,0.0,Credit Card,Store B (Delhi),EMP031,43926.67,43.23,CLEAN,1
20969,2024-06-22,1282,P301,Clothing,3,3865.59,11596.77,0.0,Debit Card,Store B (Delhi),EMP048,6775.41,58.42,CLEAN,0
20970,2024-03-24,106,P356,Food,4,635.31,2414.18,5.0,Credit Card,Store B (Delhi),EMP008,1251.53,51.84,CLEAN,0
20971,2024-04-15,1578,P124,Food,6,400.88,2405.28,0.0,UPI,Store C (Bangalore),EMP042,978.24,40.67,CLEAN,0
20972,2024-04-17,1871,P284,Food,2,66.14,132.28,0.0,Credit Card,Online,ONLINE,47.04,35.56,CLEAN,0
20973,2024-04-12,1071,P311,Food,2,402.57,764.88,5.0,UPI,Store B (Delhi),EMP028,324.9,42.48,CLEAN,0
20974,2024-04-29,1056,P202,Home & Garden,1,7112.07,6400.86,10.0,Debit Card,Store C (Bangalore),EMP003,2331.79,36.43,CLEAN,0
20975,2024-03-02,1047,P257,Clothing,3,2559.41,7678.23,0.0,Credit Card,Store C (Bangalore),EMP022,4459.23,58.08,CLEAN,0
20976,2024-06-29,2127,P380,Clothing,3,623.13,1682.45,10.0,Credit Card,Store C (Bangalore),EMP013,531.76,31.61,CLEAN,0
20977,2024-04-13,1804,P377,Books,3,890.41,2270.55,15.0,UPI,Store C (Bangalore),EMP022,1119.37,49.3,CLEAN,0
20978,2024-01-28,1366,P271,Books,1,1935.13,1935.13,0.0,Debit Card,Store C (Bangalore),EMP026,999.17,51.63,CLEAN,0
20979,2024-06-15,131,P326,Electronics,1,144874.31,130386.88,10.0,Cash,Online,ONLINE,73413.45,56.3,CLEAN,1
20980,2024-01-07,2221,P219,Home & Garden,6,1315.7,7894.2,0.0,Cash,Store C (Bangalore),EMP028,4553.16,57.68,CLEAN,0
20981,2024-06-10,1607,P141,Food,4,326.4,1240.32,5.0,Credit Card,Store A (Mumbai),EMP029,730.06,58.86,CLEAN,0
20982,2024-02-04,859,P063,Home & Garden,2,2325.69,4186.24,10.0,Cash,Store B (Delhi),EMP043,1851.86,44.24,CLEAN,0
20983,2024-05-05,805,P151,Electronics,1,89046.07,89046.07,0.0,Net Banking,Store B (Delhi),EMP006,49509.68,55.6,CLEAN,1
20984,2024-01-07,2096,P344,Food,7,928.26,6497.82,0.0,Cash,Store C (Bangalore),EMP030,1966.44,30.26,CLEAN,0
20985,2024-05-25,2195,P389,Home & Garden,3,6583.3,16787.42,15.0,Net Banking,Online,ONLINE,7319.27,43.6,CLEAN,0
20986,2024-04-25,1352,P361,Books,3,605.15,1815.45,0.0,Net Banking,Store B (Delhi),EMP017,964.41,53.12,CLEAN,0
20987,2024-06-29,254,P390,Home & Garden,5,2580.46,12902.3,0.0,UPI,Online,ONLINE,6719.85,52.08,CLEAN,0
20988,2024-03-07,1918,P230,Books,2,1605.79,2890.42,10.0,Debit Card,Store C (Bangalore),EMP024,1460.23,50.52,CLEAN,0
20989,2024-03-30,872,P368,Books,4,1050.5,4202.0,0.0,UPI,Online,ONLINE,1904.48,45.32,CLEAN,0
20990,2024-02-11,2016,P358,Books,3,895.34,2686.02,0.0,UPI,Store A (Mumbai),EMP004,1581.9,58.89,CLEAN,0
20991,2024-03-31,1394,P234,Home & Garden,6,7925.82,45177.17,5.0,UPI,Store A (Mumbai),EMP005,26558.52,58.79,CLEAN,0
20992,2024-03-10,625,P121,Books,3,929.52,2509.7,10.0,Debit Card,Store B (Delhi),EMP030,1081.32,43.09,CLEAN,0
20993,2024-03-27,1605,P321,Electronics,1,92654.11,78755.99,15.0,Credit Card,Store A (Mumbai),EMP050,45829.74,58.19,CLEAN,0
20994,2024-03-01,743,P223,Electronics,1,35804.85,35804.85,0.0,Credit Card,Online,ONLINE,11215.37,31.32,CLEAN,0
20995,2024-04-07,347,P127,Books,1,485.19,485.19,0.0,Net Banking,Store A (Mumbai),EMP034,235.26,48.49,CLEAN,0
20996,2024-05-09,1246,P167,Books,1,1851.6,1759.02,5.0,Debit Card,Store A (Mumbai),EMP020,970.57,55.18,CLEAN,0
20997,2024-01-24,23,P113,Books,1,550.51,550.51,0.0,Credit Card,Store C (Bangalore),EMP028,184.75,33.56,CLEAN,0
20998,2024-03-09,2262,P099,Clothing,2,1365.28,2594.03,5.0,Credit Card,Store B (Delhi),EMP045,1320.58,50.91,CLEAN,0
20999,2024-04-17,1451,P114,Food,9,258.18,2323.62,0.0,Credit Card,Store A (Mumbai),EMP013,948.6,40.82,CLEAN,0
21000,2024-03-16,1592,P359,Food,2,215.87,410.15,5.0,Cash,Store C (Bangalore),EMP019,131.14,31.97,CLEAN,0
21001,2024-05-05,370,P335,Clothing,2,3901.1,7802.2,0.0,Debit Card,Store B (Delhi),EMP016,3084.18,39.53,CLEAN,0
21002,2024-04-07,559,P380,Clothing,2,623.13,1246.26,0.0,Credit Card,Store B (Delhi),EMP033,393.9,31.61,CLEAN,0
21003,2024-02-06,2386,P308,Food,2,629.66,1259.32,0.0,Credit Card,Store C (Bangalore),EMP041,516.56,41.02,CLEAN,0
21004,2024-04-16,1387,P096,Electronics,2,119896.32,227803.01,5.0,Debit Card,Online,ONLINE,96938.32,42.55,CLEAN,1
21005,2024-01-17,977,P303,Books,3,327.06,932.12,5.0,Net Banking,Store C (Bangalore),EMP033,518.81,55.66,CLEAN,0
21006,2024-05-27,252,P009,Clothing,4,696.53,2786.12,0.0,Net Banking,Store A (Mumbai),EMP021,1478.56,53.07,CLEAN,0
21007,2024-04-20,1285,P126,Books,3,1974.05,5922.15,0.0,Credit Card,Online,ONLINE,2058.36,34.76,CLEAN,0
21008,2024-06-15,2371,P240,Clothing,2,3086.79,6173.58,0.0,UPI,Store B (Delhi),EMP049,3325.5,53.87,CLEAN,0
21009,2024-05-18,201,P256,Food,10,408.59,3473.01,15.0,UPI,Store C (Bangalore),EMP005,1896.09,54.6,CLEAN,0
21010,2024-04-06,2149,P113,Books,2,550.51,990.92,10.0,Unknown,Store C (Bangalore),EMP033,332.55,33.56,CLEAN,0
21011,2024-06-18,2468,P027,Clothing,2,1827.46,3106.68,15.0,Credit Card,Online,ONLINE,1200.98,38.66,CLEAN,0
21012,2024-02-21,2336,P115,Food,6,152.08,912.48,0.0,Credit Card,Online,ONLINE,538.8,59.05,CLEAN,0
21013,2024-02-07,907,P009,Clothing,3,696.53,1880.63,10.0,Credit Card,Store C (Bangalore),EMP028,998.03,53.07,CLEAN,0
21014,2024-02-18,261,P130,Food,7,994.11,6262.89,10.0,Unknown,Store B (Delhi),EMP016,2754.36,43.98,CLEAN,0
21015,2024-03-14,26,P035,Electronics,2,135575.06,271150.12,0.0,UPI,Store B (Delhi),EMP045,152694.54,56.31,CLEAN,1
21016,2024-01-26,982,P160,Food,10,899.78,7198.24,20.0,Debit Card,Online,ONLINE,2866.72,39.83,CLEAN,0
21017,2024-06-02,1130,P153,Books,2,661.83,1257.48,5.0,UPI,Store C (Bangalore),EMP016,504.89,40.15,CLEAN,0
21018,2024-04-28,2091,P220,Clothing,3,4104.42,11081.93,10.0,Cash,Store B (Delhi),EMP014,3611.2,32.59,CLEAN,0
21019,2024-06-13,1562,P398,Home & Garden,5,3443.91,17219.55,0.0,Cash,Store B (Delhi),EMP044,6959.0,40.41,CLEAN,0
21020,2024-03-07,2369,P009,Clothing,2,696.53,1393.06,0.0,UPI,Store C (Bangalore),EMP003,739.28,53.07,CLEAN,0
21021,2024-04-14,2469,P233,Food,4,129.35,517.4,0.0,Debit Card,Store C (Bangalore),EMP027,159.8,30.89,CLEAN,0
21022,2024-01-03,1457,P054,Home & Garden,3,1383.24,3942.23,5.0,Cash,Online,ONLINE,1708.69,43.34,CLEAN,0
21023,2024-02-15,147,P296,Books,4,1081.06,4324.24,0.0,Cash,Store A (Mumbai),EMP019,1711.76,39.59,CLEAN,0
21024,2024-05-18,410,P281,Books,4,1974.06,6711.8,15.0,Cash,Store A (Mumbai),EMP032,3380.82,50.37,CLEAN,0
21025,2024-04-20,1319,P039,Books,2,656.74,1247.81,5.0,Cash,Store C (Bangalore),EMP038,569.58,45.65,CLEAN,0
21026,2024-06-09,2162,P046,Food,6,128.94,773.64,0.0,Cash,Store A (Mumbai),EMP023,376.92,48.72,CLEAN,0
